true_exponent,ls_estimate,ls_5th_percentile,ls_95th_percentile,ml_estimate,ml_5th_percentile,ml_95th_percentile,ml_star_estimate,ml_star_5th_percentile,ml_star_95th_percentile
3.2160804020100504,3.243244628233923,3.1844214751263737,3.316164763412681,3.207246029515024,3.1956164822012023,3.2183855708948603,3.204356185491842,3.196496731690579,3.212123770479547
3.2356783919597993,3.2638715245039647,3.2058430226445243,3.3149312394819415,3.2256946682110437,3.213252783605005,3.240292831514246,3.222630179359173,3.2135277088221788,3.231601522715361
3.255276381909548,3.2873776407144106,3.2315207953950402,3.3616327332692904,3.2449895371060236,3.232894523812529,3.2560315780774345,3.243270535885904,3.2319275223210884,3.2536785820177365
3.2748743718592968,3.2978472745721503,3.248244996429643,3.354219504744076,3.264404803679205,3.251612876379582,3.277406411007764,3.2625123149357704,3.254930786800733,3.270139610469599
3.2944723618090457,3.3066447464719957,3.24472301885058,3.3618217203191274,3.283724261324081,3.2735648364713636,3.29436920079965,3.281249492043945,3.2758606360449214,3.2887797265594014
3.314070351758794,3.3423283816263405,3.287103513302471,3.39469332464444,3.3026299699840367,3.2904839932352874,3.3181155273561327,3.3005509358342544,3.2945888053050436,3.3076231320629272
3.333668341708543,3.3732240160707505,3.304890271271079,3.4331341588353914,3.321383961057225,3.3117760238522274,3.3315702727753975,3.320885290645441,3.3140507495330738,3.3318389351657025
3.3532663316582916,3.359340564190549,3.2910884350922873,3.4404712839488685,3.341892945868789,3.322717433771151,3.3591626351051604,3.343845881602243,3.3320814990358545,3.354931326237166
3.3728643216080405,3.3924840444834885,3.3333726781715693,3.4632820191142,3.3626535727113542,3.3500160312817298,3.3789530643888166,3.362215029273984,3.351283321972632,3.3720382584349924
3.392462311557789,3.431429198667111,3.346941322594336,3.5144796292137257,3.37849178621424,3.3639146144261742,3.3911789071434386,3.377663929303048,3.368279699385507,3.3866734753811008
3.412060301507538,3.4263960605693513,3.3322704344930427,3.491101821464327,3.3957128763069306,3.37715507434832,3.410604519685999,3.3995031598432845,3.390516902032604,3.410843017176801
3.431658291457287,3.4422606855515454,3.382390803745151,3.4944361441400456,3.418566423728264,3.4022194428330583,3.434080335510002,3.4207448815923724,3.4108417146376917,3.4334695527302523
3.4512562814070353,3.4644616027432646,3.406932452149337,3.5335268249931033,3.4380529481635747,3.428041146825165,3.4469632783358377,3.4393511666838363,3.4316730001035696,3.448590772318252
3.4708542713567843,3.4925080221497735,3.4217570223757843,3.5531352066277577,3.4592346886855823,3.4410486813442165,3.4784308998258964,3.4600229819101145,3.449701921038974,3.4707425918205996
3.4904522613065327,3.5396820070002617,3.4640993857947793,3.629048289985562,3.476164502072115,3.4607107998885613,3.489963923268571,3.480246471983508,3.4698521510872573,3.4899696321039197
3.5100502512562817,3.5659794815508192,3.4495266482225073,3.6797900838914743,3.4948990376602906,3.4819642897960312,3.5084529228855375,3.496752892799526,3.4876959072508487,3.506403106035119
3.5296482412060306,3.5672120659260522,3.4856050333127544,3.6806198327214847,3.5159882323008,3.5002404204802358,3.5318848159952947,3.519689307771826,3.507672447006968,3.5296974226180655
3.549246231155779,3.5797272253170886,3.465140788353568,3.682709852770883,3.530669706009357,3.5160323376594653,3.552137105761969,3.536575876405931,3.5292354041593508,3.5465867864446903
3.568844221105528,3.6028423189980834,3.508063917401919,3.6878746714587582,3.5517477267013136,3.535299952256012,3.5704970715919395,3.556118457045365,3.547365636651872,3.567544270834128
3.5884422110552765,3.602257476011329,3.5052541496914,3.753920634563513,3.57034195766161,3.5543013660459293,3.585225080945912,3.5783422146690143,3.567880183028697,3.5899880753691837
3.6080402010050254,3.6019628478403645,3.5175366877757317,3.7034467975893195,3.5878480735822835,3.5672187517563128,3.606119408555844,3.5952149698157285,3.585362937037554,3.6074432854000222
3.627638190954774,3.6713676353689295,3.5624999078436947,3.806814705840695,3.610633394659628,3.594873461442947,3.6325409677364426,3.61714746826659,3.60702556052594,3.6251555203087733
3.647236180904523,3.656670031942211,3.5772521732152374,3.748197539637469,3.6303176295591397,3.612331126855818,3.648259734096571,3.635616636139261,3.6258631963288126,3.6462774517524577
3.6668341708542718,3.6720725121489437,3.578418891407708,3.7482179173594847,3.648427933099376,3.632419155043345,3.6626242543792316,3.654980725949568,3.6458244715959642,3.6633599036965556
3.6864321608040203,3.7125957298331533,3.6099057722172234,3.8270864334736463,3.66807792168954,3.6518799816396643,3.6905237359174214,3.6748524731985013,3.663009780490143,3.686199059797663
3.706030150753769,3.731338964957125,3.6182395486654366,3.833173944481849,3.68541103654227,3.6710094118475616,3.6988092097564476,3.6959916625366263,3.6861711695281465,3.704889242005449
3.7256281407035177,3.7433399528593667,3.6530546786413574,3.8792357509951416,3.709830391750799,3.6873570368468673,3.7273117073112463,3.7178077042147715,3.7100529735243644,3.7264438402066515
3.7452261306532666,3.7543650297989393,3.6524602844362355,3.8550512570171724,3.7229386333251293,3.69774330533731,3.7449319278074342,3.7329424867132075,3.722679264806381,3.742420485156608
3.7648241206030155,3.767692060792322,3.6174051151642264,3.8851202761839043,3.74861814039389,3.7315318198708827,3.7697566822185995,3.753697395964508,3.743819562841818,3.768301920310316
3.784422110552764,3.777935611957669,3.693875212103303,3.8802758221120563,3.7633854016878723,3.7480645104670445,3.7784488143063686,3.774572021216818,3.7644138225140047,3.782836807628285
3.804020100502513,3.8384362235392175,3.676836934918779,3.991422828297471,3.782790052943146,3.764727716048468,3.8052237776143776,3.792142512884836,3.7797038311660733,3.804838557177251
3.8236180904522614,3.839410421084149,3.7206127620618963,3.926620687394487,3.8013764164487065,3.7815854716533455,3.82743904495033,3.813490188586615,3.8053402663348637,3.8232296167306195
3.8432160804020103,3.8588277706593517,3.7353801012942696,3.9673174727007976,3.82218725675024,3.807539583753193,3.837937559557824,3.8340187249733844,3.8253120047705966,3.8455914610343473
3.862814070351759,3.86686074260668,3.7439225985769355,3.9860822422358786,3.845198791719669,3.827566146795481,3.868426346061564,3.8544105993347686,3.8429276599498725,3.866593458781631
3.8824120603015078,3.889652378434248,3.761038731765372,4.044139940217639,3.8632028475073903,3.8463319336935524,3.8786453388958564,3.872574634339179,3.8581944419819747,3.8840214710472503
3.9020100502512567,3.9169756912344313,3.8170696888412796,4.028714613090186,3.877972862498088,3.861912956854683,3.8985184378534643,3.8937776274884186,3.8842532080214704,3.9019243770082053
3.921608040201005,3.9294204312834573,3.8224077832404966,4.069485204346971,3.898432670557233,3.882385186178357,3.9179491401622184,3.9126012512734456,3.901072180605972,3.924693807293315
3.941206030150754,3.930434658034282,3.7886989688810098,4.062827710937172,3.918342437258795,3.904904790728523,3.9378140181825185,3.933443571887004,3.925183895981593,3.9437673708356136
3.9608040201005026,3.964322319189116,3.848760980684827,4.091695214841621,3.9379662440863195,3.91700772425895,3.961449706005435,3.950655008010119,3.939690735586282,3.9606097338545103
3.9804020100502515,3.9993613005163056,3.874989840831264,4.1497145753631965,3.954632117072472,3.935150829677377,3.976482519252396,3.9700962041241494,3.9592127463851132,3.980715781680457
4.0,3.9950706830134144,3.890980028620403,4.177039100987454,3.9750683727809912,3.958570632041819,4.001430333687715,3.989877974788635,3.9808354006935818,3.9984955085419953
